Year,Month,Price,Dividend,Earnings,CPI,GS10,Real Price,Real Dividend,Real Earnings
1871,1,4.44,0.26,0.40,12.46,5.32,86.03,5.04,7.75
1871,2,4.50,0.26,0.40,12.84,5.32,84.60,4.89,7.52
1871,3,4.61,0.26,0.40,13.03,5.33,85.41,4.82,7.41
1871,4,4.74,0.26,0.40,12.56,5.33,91.14,5.00,7.69
1871,5,4.86,0.26,0.40,12.27,5.33,95.62,5.12,7.87
1871,6,4.82,0.26,0.40,12.08,5.34,96.33,5.20,7.99
1871,7,4.73,0.26,0.40,12.08,5.34,94.53,5.20,7.99
1871,8,4.79,0.26,0.40,11.89,5.34,97.26,5.28,8.12
1871,9,4.84,0.26,0.40,12.18,5.35,95.97,5.16,7.93
1871,10,4.59,0.26,0.40,12.37,5.35,89.62,5.08,7.81
1871,11,4.64,0.26,0.40,12.37,5.35,90.59,5.08,7.81
1871,12,4.74,0.26,0.40,12.65,5.36,90.46,4.96,7.63
1872,1,4.86,0.26,0.40,12.65,5.36,92.75,5.02,7.68
1872,2,4.88,0.27,0.41,12.65,5.38,93.13,5.09,7.73
1872,3,5.04,0.27,0.41,12.84,5.40,94.76,5.08,7.66
1872,4,5.18,0.27,0.41,13.13,5.42,95.27,5.03,7.54
1872,5,5.18,0.28,0.41,13.13,5.43,95.27,5.09,7.59
1872,6,5.13,0.28,0.42,13.03,5.45,95.04,5.19,7.69
1872,7,5.10,0.28,0.42,12.84,5.47,95.88,5.33,7.85
1872,8,5.04,0.29,0.42,12.94,5.49,94.06,5.35,7.84
1872,9,4.95,0.29,0.42,13.03,5.51,91.71,5.37,7.83
1872,10,4.97,0.29,0.43,12.75,5.53,94.14,5.56,8.05
1872,11,4.95,0.30,0.43,13.13,5.54,91.04,5.46,7.86
1872,12,5.07,0.30,0.43,12.94,5.56,94.62,5.60,8.02
1873,1,5.11,0.30,0.43,12.94,5.58,95.37,5.65,8.07
1873,2,5.15,0.31,0.44,13.23,5.57,94.04,5.57,7.94
1873,3,5.11,0.31,0.44,13.23,5.56,93.31,5.61,7.99
1873,4,5.04,0.31,0.44,13.23,5.55,92.03,5.66,8.03
1873,5,5.05,0.31,0.44,12.94,5.54,94.25,5.83,8.26
1873,6,4.98,0.32,0.45,12.56,5.53,95.76,6.06,8.56
1873,7,4.97,0.32,0.45,12.56,5.53,95.56,6.10,8.60
1873,8,4.97,0.32,0.45,12.56,5.52,95.56,6.15,8.65
1873,9,4.59,0.32,0.45,12.56,5.51,88.26,6.20,8.70
1873,10,4.19,0.33,0.46,12.27,5.50,82.44,6.39,8.95
1873,11,4.04,0.33,0.46,11.89,5.49,82.03,6.65,9.29
1873,12,4.42,0.33,0.46,12.18,5.48,87.64,6.54,9.12
1874,1,4.66,0.33,0.46,12.37,5.47,90.98,6.44,8.98
1874,2,4.80,0.33,0.46,12.37,5.44,93.72,6.44,8.98
1874,3,4.73,0.33,0.46,12.37,5.40,92.35,6.44,8.98
1874,4,4.60,0.33,0.46,12.18,5.37,91.21,6.54,9.12
1874,5,4.48,0.33,0.46,12.08,5.34,89.53,6.60,9.19
1874,6,4.46,0.33,0.46,11.80,5.30,91.29,6.75,9.42
1874,7,4.46,0.33,0.46,11.89,5.27,90.56,6.70,9.34
1874,8,4.47,0.33,0.46,11.80,5.24,91.50,6.75,9.42
1874,9,4.54,0.33,0.46,11.80,5.20,92.93,6.75,9.42
1874,10,4.53,0.33,0.46,11.61,5.17,94.24,6.87,9.57
1874,11,4.57,0.33,0.46,11.51,5.14,95.86,6.92,9.65
1874,12,4.54,0.33,0.46,11.51,5.10,95.23,6.92,9.65
1875,1,4.54,0.33,0.45,11.51,5.07,95.23,6.87,9.47
1875,2,4.53,0.33,0.44,11.51,5.03,95.02,6.82,9.30
1875,3,4.59,0.32,0.44,11.51,4.99,96.28,6.76,9.12
1875,4,4.65,0.32,0.43,11.61,4.95,96.74,6.66,8.88
1875,5,4.47,0.32,0.42,11.32,4.91,95.34,6.77,8.92
1875,6,4.38,0.32,0.41,11.13,4.87,95.02,6.83,8.89
1875,7,4.39,0.31,0.40,11.13,4.83,95.23,6.78,8.71
1875,8,4.41,0.31,0.39,11.23,4.79,94.86,6.67,8.46
1875,9,4.37,0.31,0.39,11.13,4.75,94.80,6.67,8.35
1875,10,4.30,0.31,0.38,11.13,4.71,93.28,6.62,8.17
1875,11,4.37,0.30,0.37,11.04,4.67,95.62,6.62,8.06
1875,12,4.37,0.30,0.36,10.94,4.63,96.45,6.62,7.95
1876,1,4.46,0.30,0.35,10.85,4.59,99.30,6.68,7.87
1876,2,4.52,0.30,0.35,10.85,4.58,100.63,6.68,7.72
1876,3,4.51,0.30,0.34,10.85,4.57,100.41,6.68,7.57
1876,4,4.34,0.30,0.33,10.75,4.56,97.48,6.74,7.49
1876,5,4.18,0.30,0.33,10.37,4.54,97.33,6.99,7.61
1876,6,4.15,0.30,0.32,10.09,4.53,99.37,7.18,7.66
1876,7,4.10,0.30,0.31,10.09,4.52,98.17,7.18,7.50
1876,8,3.93,0.30,0.31,10.18,4.51,93.22,7.12,7.28
1876,9,3.69,0.30,0.30,10.28,4.50,86.72,7.05,7.05
1876,10,3.67,0.30,0.29,10.47,4.49,84.68,6.92,6.77
1876,11,3.60,0.30,0.29,10.56,4.47,82.32,6.86,6.56
1876,12,3.58,0.30,0.28,10.75,4.46,80.41,6.74,6.29
1877,1,3.55,0.29,0.28,10.94,4.45,78.35,6.42,6.22
1877,2,3.34,0.28,0.28,10.66,4.44,75.69,6.38,6.42
1877,3,3.17,0.27,0.29,10.18,4.43,75.19,6.46,6.76
1877,4,2.94,0.26,0.29,10.47,4.42,67.84,6.08,6.62
1877,5,2.94,0.25,0.29,10.66,4.41,66.63,5.76,6.53
1877,6,2.73,0.25,0.29,10.09,4.40,65.37,5.87,6.94
1877,7,2.85,0.24,0.29,10.18,4.40,67.60,5.59,6.92
1877,8,3.05,0.23,0.29,9.80,4.39,75.16,5.59,7.23
1877,9,3.24,0.22,0.30,9.70,4.38,80.62,5.41,7.34
1877,10,3.31,0.21,0.30,9.70,4.37,82.36,5.18,7.38
1877,11,3.26,0.20,0.30,9.51,4.36,82.74,5.06,7.57
1877,12,3.25,0.19,0.30,9.51,4.35,82.49,4.82,7.61
1878,1,3.25,0.19,0.30,9.23,4.34,85.04,4.95,7.87
1878,2,3.18,0.19,0.30,9.13,4.33,84.08,4.98,7.98
1878,3,3.24,0.19,0.30,8.94,4.32,87.48,5.06,8.17
1878,4,3.33,0.19,0.30,8.85,4.31,90.88,5.10,8.28
1878,5,3.34,0.19,0.30,8.56,4.30,94.19,5.24,8.58
1878,6,3.41,0.19,0.31,8.37,4.29,98.35,5.34,8.80
1878,7,3.48,0.18,0.31,8.47,4.28,99.24,5.25,8.72
1878,8,3.45,0.18,0.31,8.56,4.27,97.29,5.17,8.65
1878,9,3.52,0.18,0.31,8.56,4.26,99.27,5.15,8.67
1878,10,3.48,0.18,0.31,8.47,4.25,99.24,5.18,8.79
1878,11,3.47,0.18,0.31,8.37,4.24,100.08,5.21,8.92
1878,12,3.45,0.18,0.31,8.18,4.23,101.82,5.31,9.15
1879,1,3.58,0.18,0.32,8.28,4.22,104.44,5.30,9.21
1879,2,3.71,0.18,0.32,8.37,4.20,107.00,5.29,9.28
1879,3,3.65,0.19,0.33,8.28,4.19,106.48,5.40,9.55
1879,4,3.77,0.19,0.33,8.18,4.17,111.26,5.51,9.84
1879,5,3.94,0.19,0.34,8.18,4.15,116.28,5.56,10.01
1879,6,3.96,0.19,0.35,8.09,4.14,118.25,5.67,10.30
1879,7,4.04,0.19,0.35,8.18,4.12,119.23,5.66,10.35
1879,8,4.07,0.19,0.36,8.18,4.10,120.12,5.70,10.53
1879,9,4.22,0.20,0.36,8.47,4.09,120.35,5.56,10.34
1879,10,4.68,0.20,0.37,8.94,4.07,126.37,5.31,9.94
1879,11,4.93,0.20,0.37,9.42,4.05,126.39,5.08,9.59
1879,12,4.92,0.20,0.38,9.70,4.04,122.43,4.98,9.46
1880,1,5.11,0.21,0.39,9.99,4.02,123.52,4.96,9.41
1880,2,5.20,0.21,0.40,9.99,3.99,125.70,5.08,9.63
1880,3,5.30,0.22,0.41,10.09,3.97,126.91,5.15,9.76
1880,4,5.18,0.22,0.42,9.70,3.94,128.90,5.47,10.37
1880,5,4.77,0.23,0.43,9.42,3.91,122.29,5.77,10.92
1880,6,4.79,0.23,0.44,9.23,3.89,125.34,6.02,11.38
1880,7,5.01,0.24,0.44,9.23,3.86,131.09,6.15,11.62
1880,8,5.19,0.24,0.45,9.23,3.83,135.80,6.28,11.86
1880,9,5.18,0.25,0.46,9.32,3.81,134.16,6.35,11.98
1880,10,5.33,0.25,0.47,9.32,3.78,138.04,6.47,12.22
1880,11,5.61,0.26,0.48,9.42,3.75,143.83,6.54,12.33
1880,12,5.84,0.26,0.49,9.51,3.73,148.23,6.60,12.44
1881,1,6.19,0.27,0.49,9.42,3.70,158.70,6.79,12.45
1881,2,6.17,0.27,0.48,9.51,3.69,156.60,6.85,12.23
1881,3,6.24,0.28,0.48,9.51,3.69,158.38,6.98,12.12
1881,4,6.22,0.28,0.47,9.61,3.68,156.31,7.04,11.89
1881,5,6.50,0.29,0.47,9.51,3.67,164.98,7.23,11.91
1881,6,6.58,0.29,0.47,9.51,3.67,167.01,7.36,11.80
1881,7,6.35,0.30,0.46,9.61,3.66,159.58,7.41,11.58
1881,8,6.20,0.30,0.46,9.80,3.65,152.78,7.39,11.25
1881,9,6.25,0.31,0.45,10.18,3.65,148.25,7.23,10.73
1881,10,6.15,0.31,0.45,10.28,3.64,144.53,7.29,10.54
1881,11,6.19,0.32,0.44,10.18,3.63,146.83,7.47,10.54
1881,12,6.01,0.32,0.44,10.18,3.63,142.56,7.59,10.44
1882,1,5.92,0.32,0.44,10.18,3.62,140.43,7.59,10.42
1882,2,5.79,0.32,0.44,10.28,3.62,136.07,7.52,10.30
1882,3,5.78,0.32,0.44,10.28,3.62,135.84,7.52,10.28
1882,4,5.78,0.32,0.44,10.37,3.62,134.59,7.45,10.17
1882,5,5.71,0.32,0.44,10.47,3.62,131.75,7.38,10.06
1882,6,5.68,0.32,0.44,10.56,3.62,129.88,7.32,9.95
1882,7,6.00,0.32,0.43,10.47,3.63,138.44,7.38,10.02
1882,8,6.18,0.32,0.43,10.56,3.63,141.31,7.32,9.91
1882,9,6.24,0.32,0.43,10.28,3.63,146.65,7.52,10.16
1882,10,6.07,0.32,0.43,10.18,3.63,143.99,7.59,10.24
1882,11,5.81,0.32,0.43,10.09,3.63,139.12,7.66,10.32
1882,12,5.84,0.32,0.43,9.99,3.63,141.17,7.74,10.39
1883,1,5.81,0.32,0.43,9.99,3.63,140.44,7.75,10.33
1883,2,5.68,0.32,0.43,10.09,3.63,136.01,7.70,10.18
1883,3,5.75,0.32,0.42,9.99,3.63,138.99,7.80,10.21
1883,4,5.87,0.32,0.42,9.90,3.63,143.26,7.89,10.25
1883,5,5.77,0.32,0.42,9.80,3.63,142.18,7.99,10.29
1883,6,5.82,0.33,0.42,9.51,3.63,147.72,8.25,10.53
1883,7,5.73,0.33,0.41,9.32,3.63,148.40,8.44,10.68
1883,8,5.47,0.33,0.41,9.32,3.62,141.67,8.46,10.62
1883,9,5.53,0.33,0.41,9.23,3.62,144.70,8.57,10.66
1883,10,5.38,0.33,0.41,9.23,3.62,140.77,8.59,10.60
1883,11,5.46,0.33,0.40,9.13,3.62,144.36,8.70,10.64
1883,12,5.34,0.33,0.40,9.23,3.62,139.73,8.63,10.47
1884,1,5.18,0.33,0.39,9.23,3.62,135.54,8.59,10.27
1884,2,5.32,0.33,0.39,9.23,3.61,139.20,8.55,10.07
1884,3,5.30,0.33,0.38,9.23,3.60,138.68,8.50,9.88
1884,4,5.06,0.32,0.37,9.04,3.60,135.19,8.64,9.89
1884,5,4.65,0.32,0.36,8.85,3.59,126.91,8.78,9.89
1884,6,4.46,0.32,0.36,8.85,3.58,121.72,8.73,9.69
1884,7,4.46,0.32,0.35,8.75,3.57,123.04,8.78,9.59
1884,8,4.74,0.32,0.34,8.75,3.56,130.77,8.74,9.38
1884,9,4.59,0.32,0.33,8.66,3.55,128.02,8.79,9.27
1884,10,4.44,0.31,0.33,8.56,3.55,125.21,8.84,9.17
1884,11,4.35,0.31,0.32,8.37,3.54,125.46,8.99,9.16
1884,12,4.34,0.31,0.31,8.28,3.53,126.61,9.04,9.04
1885,1,4.24,0.30,0.31,8.28,3.52,123.70,8.87,8.95
1885,2,4.37,0.30,0.30,8.37,3.51,126.04,8.60,8.75
1885,3,4.38,0.29,0.30,8.18,3.50,129.27,8.63,8.85
1885,4,4.37,0.29,0.30,8.28,3.48,127.49,8.36,8.66
1885,5,4.32,0.28,0.29,8.09,3.47,129.00,8.38,8.76
1885,6,4.30,0.28,0.29,7.90,3.46,131.49,8.41,8.87
1885,7,4.46,0.27,0.29,7.99,3.45,134.76,8.13,8.66
1885,8,4.71,0.26,0.28,7.99,3.43,142.32,7.96,8.56
1885,9,4.65,0.26,0.28,7.90,3.42,142.20,7.87,8.56
1885,10,4.92,0.25,0.28,7.90,3.41,150.45,7.70,8.46
1885,11,5.24,0.25,0.27,7.99,3.40,158.33,7.43,8.26
1885,12,5.20,0.24,0.27,8.18,3.38,153.47,7.08,7.97
1886,1,5.20,0.24,0.28,7.99,3.37,157.12,7.20,8.31
1886,2,5.30,0.24,0.28,7.99,3.38,160.14,7.15,8.46
1886,3,5.19,0.24,0.29,7.90,3.40,158.71,7.19,8.72
1886,4,5.12,0.23,0.29,7.80,3.41,158.48,7.22,8.98
1886,5,5.02,0.23,0.30,7.61,3.42,159.27,7.35,9.36
1886,6,5.25,0.23,0.30,7.52,3.43,168.67,7.39,9.64
1886,7,5.33,0.23,0.31,7.61,3.45,169.10,7.24,9.68
1886,8,5.37,0.23,0.31,7.71,3.46,168.27,7.10,9.71
1886,9,5.51,0.23,0.32,7.71,3.47,172.66,7.05,9.87
1886,10,5.65,0.22,0.32,7.71,3.48,177.04,7.00,10.03
1886,11,5.79,0.22,0.33,7.71,3.50,181.43,6.95,10.18
1886,12,5.64,0.22,0.33,7.80,3.51,174.57,6.81,10.21
1887,1,5.58,0.22,0.33,7.99,3.52,168.60,6.72,10.05
1887,2,5.54,0.23,0.34,8.09,3.53,165.43,6.72,10.00
1887,3,5.67,0.23,0.34,8.09,3.55,169.31,6.79,10.08
1887,4,5.80,0.23,0.34,8.09,3.56,173.19,6.87,10.15
1887,5,5.90,0.23,0.34,8.09,3.57,176.18,6.94,10.23
1887,6,5.73,0.24,0.35,7.99,3.58,173.14,7.10,10.42
1887,7,5.59,0.24,0.35,7.90,3.60,170.94,7.26,10.63
1887,8,5.45,0.24,0.35,7.99,3.61,164.68,7.25,10.58
1887,9,5.38,0.24,0.35,7.90,3.62,164.52,7.42,10.78
1887,10,5.20,0.25,0.36,7.99,3.63,157.12,7.40,10.73
1887,11,5.30,0.25,0.36,8.09,3.65,158.26,7.39,10.68
1887,12,5.27,0.25,0.36,8.28,3.66,153.75,7.29,10.50
1888,1,5.31,0.25,0.35,8.37,3.67,153.15,7.16,10.14
1888,2,5.28,0.25,0.34,8.28,3.65,154.04,7.20,10.02
1888,3,5.08,0.25,0.34,8.28,3.63,148.20,7.15,9.77
1888,4,5.10,0.24,0.33,8.18,3.62,150.52,7.18,9.64
1888,5,5.17,0.24,0.32,8.09,3.60,154.38,7.22,9.50
1888,6,5.01,0.24,0.31,7.99,3.58,151.38,7.25,9.37
1888,7,5.14,0.24,0.30,8.09,3.56,153.48,7.12,9.01
1888,8,5.25,0.24,0.29,8.09,3.54,156.77,7.07,8.76
1888,9,5.38,0.24,0.29,8.09,3.52,160.65,7.02,8.51
1888,10,5.35,0.23,0.28,8.18,3.51,157.90,6.89,8.17
1888,11,5.24,0.23,0.27,8.28,3.49,152.87,6.76,7.83
1888,12,5.14,0.23,0.26,8.28,3.47,149.95,6.71,7.59
1889,1,5.24,0.23,0.26,7.99,3.45,158.33,6.93,7.96
1889,2,5.30,0.23,0.27,7.90,3.45,162.07,6.98,8.16
1889,3,5.19,0.23,0.27,7.80,3.45,160.64,7.04,8.36
1889,4,5.18,0.23,0.27,7.80,3.44,160.34,7.02,8.46
1889,5,5.32,0.23,0.28,7.61,3.44,168.79,7.16,8.78
1889,6,5.41,0.23,0.28,7.61,3.44,171.64,7.14,8.88
1889,7,5.30,0.22,0.28,7.61,3.44,168.15,7.11,8.99
1889,8,5.37,0.22,0.29,7.61,3.43,170.37,7.08,9.10
1889,9,5.50,0.22,0.29,7.71,3.43,172.34,6.97,9.09
1889,10,5.40,0.22,0.29,7.71,3.43,169.21,6.95,9.19
1889,11,5.35,0.22,0.30,7.71,3.43,167.64,6.92,9.30
1889,12,5.32,0.22,0.30,7.80,3.42,164.67,6.81,9.29
1890,1,5.38,0.22,0.30,7.61,3.42,170.69,6.98,9.49
1890,2,5.32,0.22,0.30,7.61,3.44,168.79,6.98,9.46
1890,3,5.28,0.22,0.30,7.61,3.45,167.52,6.98,9.44
1890,4,5.39,0.22,0.30,7.61,3.47,171.01,6.98,9.41
1890,5,5.62,0.22,0.30,7.71,3.49,176.10,6.89,9.27
1890,6,5.58,0.22,0.30,7.71,3.50,174.85,6.89,9.24
1890,7,5.54,0.22,0.29,7.71,3.52,173.60,6.89,9.22
1890,8,5.41,0.22,0.29,7.99,3.54,163.47,6.65,8.86
1890,9,5.32,0.22,0.29,8.09,3.55,158.86,6.57,8.73
1890,10,5.08,0.22,0.29,8.09,3.57,151.69,6.57,8.71
1890,11,4.71,0.22,0.29,7.90,3.59,144.03,6.73,8.89
1890,12,4.60,0.22,0.29,7.90,3.60,140.67,6.73,8.87
1891,1,4.84,0.22,0.29,7.80,3.62,149.81,6.81,9.11
1891,2,4.90,0.22,0.30,7.90,3.62,149.84,6.73,9.12
1891,3,4.81,0.22,0.30,7.99,3.62,145.34,6.65,9.14
1891,4,4.97,0.22,0.31,8.09,3.62,148.41,6.57,9.16
1891,5,4.95,0.22,0.31,7.99,3.61,149.57,6.65,9.39
1891,6,4.85,0.22,0.32,7.80,3.61,150.12,6.81,9.75
1891,7,4.77,0.22,0.32,7.71,3.61,149.47,6.89,10.00
1891,8,4.93,0.22,0.32,7.71,3.61,154.48,6.89,10.13
1891,9,5.33,0.22,0.33,7.61,3.61,169.10,6.98,10.39
1891,10,5.33,0.22,0.33,7.61,3.61,169.10,6.98,10.52
1891,11,5.25,0.22,0.34,7.52,3.60,168.67,7.07,10.79
1891,12,5.41,0.22,0.34,7.52,3.60,173.81,7.07,10.92
1892,1,5.51,0.22,0.34,7.33,3.60,181.62,7.31,11.29
1892,2,5.52,0.22,0.35,7.33,3.61,181.95,7.36,11.37
1892,3,5.58,0.23,0.35,7.14,3.63,188.84,7.61,11.76
1892,4,5.57,0.23,0.35,7.04,3.64,191.05,7.78,12.00
1892,5,5.57,0.23,0.35,7.04,3.65,191.05,7.83,12.09
1892,6,5.54,0.23,0.36,7.04,3.66,190.02,7.89,12.18
1892,7,5.54,0.23,0.36,7.23,3.68,185.02,7.74,11.94
1892,8,5.62,0.23,0.36,7.33,3.69,185.25,7.69,11.87
1892,9,5.48,0.24,0.36,7.33,3.70,180.64,7.75,11.95
1892,10,5.59,0.24,0.37,7.33,3.71,184.26,7.80,12.03
1892,11,5.57,0.24,0.37,7.52,3.73,178.95,7.66,11.81
1892,12,5.51,0.24,0.37,7.61,3.74,174.81,7.61,11.74
1893,1,5.61,0.24,0.36,7.90,3.75,171.55,7.36,11.03
1893,2,5.51,0.24,0.35,7.99,3.75,166.49,7.30,10.63
1893,3,5.31,0.24,0.34,7.80,3.74,164.36,7.51,10.60
1893,4,5.31,0.24,0.33,7.71,3.74,166.39,7.62,10.44
1893,5,4.84,0.24,0.32,7.61,3.73,153.56,7.75,10.29
1893,6,4.61,0.25,0.32,7.42,3.73,150.01,7.97,10.25
1893,7,4.18,0.25,0.31,7.23,3.73,139.60,8.21,10.21
1893,8,4.08,0.25,0.30,6.95,3.72,141.86,8.58,10.32
1893,9,4.37,0.25,0.29,7.23,3.72,145.94,8.27,9.60
1893,10,4.50,0.25,0.28,7.33,3.71,148.33,8.18,9.17
1893,11,4.57,0.25,0.27,7.14,3.71,154.66,8.43,9.11
1893,12,4.41,0.25,0.26,7.04,3.70,151.26,8.57,8.92
1894,1,4.32,0.25,0.25,6.85,3.70,152.29,8.70,8.87
1894,2,4.38,0.24,0.24,6.76,3.68,156.58,8.70,8.70
1894,3,4.51,0.24,0.24,6.57,3.66,165.90,8.83,8.64
1894,4,4.57,0.24,0.23,6.57,3.64,168.10,8.71,8.34
1894,5,4.40,0.23,0.22,6.57,3.62,161.85,8.58,8.03
1894,6,4.34,0.23,0.21,6.57,3.60,159.64,8.46,7.72
1894,7,4.25,0.23,0.20,6.57,3.58,156.33,8.34,7.42
1894,8,4.41,0.22,0.19,6.76,3.56,157.65,7.98,6.91
1894,9,4.48,0.22,0.19,6.85,3.54,157.93,7.76,6.52
1894,10,4.34,0.22,0.18,6.66,3.52,157.36,7.86,6.41
1894,11,4.34,0.21,0.17,6.66,3.50,157.36,7.73,6.10
1894,12,4.30,0.21,0.16,6.57,3.48,158.17,7.72,5.89
1895,1,4.25,0.21,0.17,6.57,3.46,156.33,7.66,6.16
1895,2,4.19,0.21,0.18,6.57,3.47,154.13,7.60,6.44
1895,3,4.19,0.21,0.18,6.57,3.48,154.13,7.54,6.71
1895,4,4.37,0.20,0.19,6.85,3.50,154.05,7.17,6.70
1895,5,4.61,0.20,0.20,6.95,3.51,160.28,7.01,6.87
1895,6,4.70,0.20,0.21,7.04,3.52,161.21,6.86,7.03
1895,7,4.72,0.20,0.21,6.95,3.53,164.11,6.89,7.39
1895,8,4.79,0.20,0.22,6.85,3.54,168.86,6.93,7.76
1895,9,4.82,0.20,0.23,6.85,3.55,169.91,6.87,8.02
1895,10,4.75,0.19,0.24,6.85,3.57,167.45,6.81,8.28
1895,11,4.59,0.19,0.24,6.85,3.58,161.81,6.76,8.55
1895,12,4.32,0.19,0.25,6.76,3.59,154.43,6.79,8.94
1896,1,4.27,0.19,0.25,6.66,3.60,154.83,6.86,8.95
1896,2,4.45,0.19,0.24,6.57,3.58,163.69,6.93,8.95
1896,3,4.38,0.19,0.24,6.57,3.57,161.12,6.90,8.83
1896,4,4.42,0.19,0.24,6.47,3.55,164.98,6.97,8.83
1896,5,4.40,0.19,0.23,6.37,3.53,166.68,7.04,8.84
1896,6,4.32,0.19,0.23,6.28,3.52,166.13,7.11,8.84
1896,7,4.04,0.18,0.23,6.28,3.50,155.36,7.08,8.72
1896,8,3.81,0.18,0.22,6.28,3.48,146.52,7.05,8.59
1896,9,4.01,0.18,0.22,6.28,3.47,154.21,7.02,8.46
1896,10,4.10,0.18,0.22,6.47,3.45,153.03,6.78,8.09
1896,11,4.38,0.18,0.21,6.66,3.43,158.81,6.56,7.73
1896,12,4.22,0.18,0.21,6.66,3.42,153.01,6.53,7.61
1897,1,4.22,0.18,0.22,6.47,3.40,157.51,6.72,8.15
1897,2,4.18,0.18,0.23,6.47,3.40,156.02,6.72,8.46
1897,3,4.19,0.18,0.24,6.47,3.39,156.39,6.72,8.77
1897,4,4.06,0.18,0.24,6.37,3.39,153.80,6.82,9.22
1897,5,4.08,0.18,0.25,6.28,3.38,156.90,6.92,9.68
1897,6,4.27,0.18,0.26,6.28,3.38,164.21,6.92,10.00
1897,7,4.46,0.18,0.27,6.28,3.38,171.52,6.92,10.32
1897,8,4.75,0.18,0.28,6.57,3.37,174.73,6.62,10.18
1897,9,4.98,0.18,0.29,6.76,3.37,178.03,6.43,10.19
1897,10,4.82,0.18,0.29,6.66,3.36,174.77,6.53,10.63
1897,11,4.65,0.18,0.30,6.66,3.36,168.60,6.53,10.94
1897,12,4.75,0.18,0.31,6.66,3.35,172.23,6.53,11.24
1898,1,4.88,0.18,0.31,6.66,3.35,176.94,6.59,11.36
1898,2,4.87,0.18,0.32,6.76,3.33,174.09,6.55,11.32
1898,3,4.65,0.19,0.32,6.76,3.31,166.23,6.61,11.44
1898,4,4.57,0.19,0.32,6.76,3.29,163.37,6.67,11.56
1898,5,4.87,0.19,0.33,7.23,3.27,162.64,6.29,10.91
1898,6,5.06,0.19,0.33,6.76,3.25,180.89,6.79,11.80
1898,7,5.08,0.19,0.33,6.66,3.23,184.20,6.95,12.09
1898,8,5.27,0.19,0.34,6.66,3.20,191.08,7.01,12.21
1898,9,5.26,0.20,0.34,6.66,3.18,190.72,7.07,12.33
1898,10,5.15,0.20,0.34,6.66,3.16,186.73,7.13,12.45
1898,11,5.32,0.20,0.35,6.66,3.14,192.90,7.19,12.57
1898,12,5.65,0.20,0.35,6.76,3.12,201.98,7.15,12.51
1899,1,6.08,0.20,0.36,6.76,3.10,217.35,7.18,12.90
1899,2,6.31,0.20,0.37,6.95,3.10,219.39,7.01,12.92
1899,3,6.40,0.20,0.38,6.95,3.11,222.52,7.04,13.30
1899,4,6.48,0.20,0.39,7.04,3.11,222.26,6.97,13.49
1899,5,6.21,0.20,0.40,7.04,3.12,213.00,7.00,13.86
1899,6,6.07,0.21,0.42,7.14,3.12,205.42,6.94,14.04
1899,7,6.28,0.21,0.43,7.23,3.13,209.73,6.87,14.22
1899,8,6.44,0.21,0.44,7.33,3.13,212.28,6.81,14.39
1899,9,6.37,0.21,0.45,7.61,3.13,202.10,6.58,14.20
1899,10,6.34,0.21,0.46,7.71,3.14,198.66,6.53,14.36
1899,11,6.46,0.21,0.47,7.80,3.14,199.95,6.48,14.52
1899,12,6.02,0.21,0.48,7.90,3.15,184.09,6.42,14.68
1900,1,6.10,0.22,0.48,7.90,3.15,186.54,6.65,14.68
1900,2,6.21,0.23,0.48,7.99,3.15,187.64,6.80,14.50
1900,3,6.26,0.23,0.48,7.99,3.14,189.15,7.03,14.50
1900,4,6.34,0.24,0.48,7.99,3.14,191.57,7.25,14.50
1900,5,6.04,0.25,0.48,7.80,3.13,186.95,7.66,14.86
1900,6,5.86,0.26,0.48,7.71,3.13,183.62,7.99,15.04
1900,7,5.86,0.26,0.48,7.80,3.13,181.38,8.13,14.86
1900,8,5.94,0.27,0.48,7.71,3.12,186.13,8.46,15.04
1900,9,5.80,0.28,0.48,7.80,3.12,179.53,8.59,14.86
1900,10,6.01,0.29,0.48,7.71,3.11,188.32,8.93,15.04
1900,11,6.48,0.29,0.48,7.71,3.11,203.05,9.17,15.04
1900,12,6.87,0.30,0.48,7.61,3.10,217.96,9.52,15.23
1901,1,7.07,0.30,0.48,7.71,3.10,221.54,9.45,15.09
1901,2,7.25,0.30,0.48,7.61,3.11,230.02,9.62,15.33
1901,3,7.51,0.31,0.49,7.61,3.11,238.27,9.68,15.39
1901,4,8.14,0.31,0.49,7.52,3.12,261.52,9.85,15.64
1901,5,7.73,0.31,0.49,7.52,3.13,248.35,9.91,15.69
1901,6,8.50,0.31,0.49,7.52,3.13,273.09,9.96,15.74
1901,7,7.93,0.31,0.49,7.61,3.14,251.59,9.89,15.60
1901,8,8.04,0.31,0.49,7.71,3.15,251.93,9.82,15.46
1901,9,8.00,0.32,0.50,7.80,3.15,247.62,9.75,15.32
1901,10,7.91,0.32,0.50,7.80,3.16,244.84,9.80,15.37
1901,11,8.08,0.32,0.50,7.90,3.17,247.08,9.73,15.24
1901,12,7.95,0.32,0.50,7.99,3.17,240.22,9.67,15.11
1902,1,8.12,0.32,0.51,7.90,3.18,248.31,9.81,15.62
1902,2,8.19,0.32,0.52,7.90,3.19,250.45,9.84,15.95
